date,casosNovos,casosAcumulados,localidade,obitosNovos,obitosAcumulados
2020-07-04,10,163,QUATRO BARRAS,0.0,6.0
2020-07-04,366,8740,CURITIBA,12.0,235.0
2020-07-04,7,277,CAMPINA GRANDE DO SUL,0.0,9.0
2020-07-04,47,522,FAZENDA RIO GRANDE,0.0,19.0
2020-07-04,43,821,PINHAIS,2.0,13.0
2020-07-04,42,1124,SAO JOSE DOS PINHAIS,1.0,39.0
2020-07-04,1,112,ITAPERUCU,0.0,1.0
2020-07-05,712,15686,NUC,16.0,421.0
2020-07-05,23,548,PIRAQUARA,0.0,21.0
2020-07-05,433,9173,CURITIBA,11.0,246.0
2020-07-05,8,285,CAMPINA GRANDE DO SUL,0.0,9.0
2020-07-05,4,167,QUATRO BARRAS,0.0,6.0
2020-07-05,0,119,RIO BRANCO DO SUL,0.0,0.0
2020-07-05,15,127,ITAPERUCU,0.0,1.0
2020-07-05,14,333,ALMIRANTE TAMANDARE,1.0,4.0
2020-07-05,7,879,ARAUCARIA,1.0,15.0
2020-07-05,20,602,COLOMBO,0.0,30.0
2020-07-05,30,552,FAZENDA RIO GRANDE,0.0,19.0
2020-07-05,98,919,PINHAIS,0.0,13.0
2020-07-05,16,1140,SAO JOSE DOS PINHAIS,2.0,41.0
2020-07-05,3,82,CAMPO MAGRO,0.0,2.0
2020-07-05,41,760,CAMPO LARGO,1.0,14.0
2020-07-06,388,9561,CURITIBA,12.0,258.0
2020-07-06,9,342,ALMIRANTE TAMANDARE,1.0,5.0
2020-07-06,33,585,FAZENDA RIO GRANDE,0.0,19.0
2020-07-06,5,290,CAMPINA GRANDE DO SUL,0.0,9.0
2020-07-06,12,139,ITAPERUCU,0.0,1.0
2020-07-06,12,179,QUATRO BARRAS,0.0,6.0
2020-07-06,829,16515,NUC,28.0,449.0
2020-07-06,17,936,PINHAIS,4.0,17.0
2020-07-06,100,702,COLOMBO,3.0,33.0
2020-07-06,54,814,CAMPO LARGO,0.0,14.0
2020-07-06,12,131,RIO BRANCO DO SUL,1.0,1.0
2020-07-06,101,980,ARAUCARIA,3.0,18.0
2020-07-06,18,566,PIRAQUARA,1.0,22.0
2020-07-06,10,92,CAMPO MAGRO,1.0,3.0
2020-07-06,58,1198,SAO JOSE DOS PINHAIS,2.0,43.0
2020-07-07,6,98,CAMPO MAGRO,0.0,3.0
2020-07-07,16,582,PIRAQUARA,0.0,22.0
2020-07-07,20,605,FAZENDA RIO GRANDE,0.0,19.0
2020-07-07,53,755,COLOMBO,2.0,35.0
2020-07-07,33,969,PINHAIS,1.0,18.0
2020-07-07,661,10222,CURITIBA,14.0,272.0
2020-07-07,3,142,ITAPERUCU,0.0,1.0
2020-07-07,2,181,QUATRO BARRAS,0.0,6.0
2020-07-07,23,365,ALMIRANTE TAMANDARE,1.0,6.0
2020-07-07,45,859,CAMPO LARGO,0.0,14.0
2020-07-07,4,135,RIO BRANCO DO SUL,0.0,1.0
2020-07-07,970,17485,NUC,22.0,471.0
2020-07-07,42,1022,ARAUCARIA,1.0,19.0
2020-07-07,7,297,CAMPINA GRANDE DO SUL,1.0,10.0
2020-07-07,55,1253,SAO JOSE DOS PINHAIS,2.0,45.0
2020-07-08,3,184,QUATRO BARRAS,0.0,6.0
2020-07-08,20,602,PIRAQUARA,5.0,27.0
2020-07-08,31,890,CAMPO LARGO,0.0,14.0
2020-07-08,17,152,RIO BRANCO DO SUL,1.0,2.0
2020-07-08,39,794,COLOMBO,0.0,35.0
2020-07-08,58,1027,PINHAIS,0.0,18.0
2020-07-08,8,305,CAMPINA GRANDE DO SUL,2.0,12.0
2020-07-08,514,10736,CURITIBA,9.0,281.0
2020-07-08,46,1299,SAO JOSE DOS PINHAIS,3.0,48.0
2020-07-08,2,100,CAMPO MAGRO,0.0,3.0
2020-07-08,6,148,ITAPERUCU,1.0,2.0
2020-07-08,52,657,FAZENDA RIO GRANDE,1.0,20.0
2020-07-08,23,1045,ARAUCARIA,1.0,20.0
2020-07-08,23,388,ALMIRANTE TAMANDARE,0.0,6.0
2020-07-08,842,18327,NUC,23.0,494.0
2020-07-09,24,626,PIRAQUARA,2.0,29.0
2020-07-09,23,680,FAZENDA RIO GRANDE,1.0,21.0
2020-07-09,72,962,CAMPO LARGO,1.0,15.0
2020-07-09,24,412,ALMIRANTE TAMANDARE,0.0,6.0
2020-07-09,91,1390,SAO JOSE DOS PINHAIS,1.0,49.0
2020-07-09,923,11659,CURITIBA,5.0,286.0
2020-07-09,77,871,COLOMBO,2.0,37.0
2020-07-09,14,319,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-09,32,1077,ARAUCARIA,0.0,20.0
2020-07-09,21,169,ITAPERUCU,0.0,2.0
2020-07-09,15,115,CAMPO MAGRO,0.0,3.0
2020-07-09,1394,19721,NUC,13.0,507.0
2020-07-09,15,167,RIO BRANCO DO SUL,0.0,2.0
2020-07-09,53,1080,PINHAIS,1.0,19.0
2020-07-09,10,194,QUATRO BARRAS,0.0,6.0
2020-07-10,38,1428,SAO JOSE DOS PINHAIS,1.0,50.0
2020-07-10,22,984,CAMPO LARGO,1.0,16.0
2020-07-10,77,757,FAZENDA RIO GRANDE,1.0,22.0
2020-07-10,19,645,PIRAQUARA,1.0,30.0
2020-07-10,9,203,QUATRO BARRAS,1.0,7.0
2020-07-10,11,423,ALMIRANTE TAMANDARE,1.0,7.0
2020-07-10,663,20384,NUC,23.0,530.0
2020-07-10,4,323,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-10,5,174,ITAPERUCU,1.0,3.0
2020-07-10,347,12006,CURITIBA,13.0,299.0
2020-07-10,31,1111,PINHAIS,0.0,19.0
2020-07-10,31,902,COLOMBO,3.0,40.0
2020-07-10,0,115,CAMPO MAGRO,0.0,3.0
2020-07-10,7,174,RIO BRANCO DO SUL,0.0,2.0
2020-07-10,62,1139,ARAUCARIA,0.0,20.0
2020-07-11,11,334,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-11,57,1168,PINHAIS,1.0,20.0
2020-07-11,24,1452,SAO JOSE DOS PINHAIS,3.0,53.0
2020-07-11,48,1187,ARAUCARIA,0.0,20.0
2020-07-11,0,174,RIO BRANCO DO SUL,0.0,2.0
2020-07-11,13,187,ITAPERUCU,0.0,3.0
2020-07-11,39,796,FAZENDA RIO GRANDE,0.0,22.0
2020-07-11,51,1035,CAMPO LARGO,0.0,16.0
2020-07-11,887,21271,NUC,25.0,555.0
2020-07-11,14,659,PIRAQUARA,2.0,32.0
2020-07-11,9,212,QUATRO BARRAS,0.0,7.0
2020-07-11,36,459,ALMIRANTE TAMANDARE,0.0,7.0
2020-07-11,536,12542,CURITIBA,18.0,317.0
2020-07-11,43,945,COLOMBO,1.0,41.0
2020-07-11,6,121,CAMPO MAGRO,0.0,3.0
2020-07-12,27,823,FAZENDA RIO GRANDE,0.0,22.0
2020-07-12,13,200,ITAPERUCU,0.0,3.0
2020-07-12,17,191,RIO BRANCO DO SUL,0.0,2.0
2020-07-12,10,469,ALMIRANTE TAMANDARE,1.0,8.0
2020-07-12,60,1005,COLOMBO,0.0,41.0
2020-07-12,54,1222,PINHAIS,5.0,25.0
2020-07-12,5,126,CAMPO MAGRO,0.0,3.0
2020-07-12,623,21894,NUC,25.0,580.0
2020-07-12,2,214,QUATRO BARRAS,0.0,7.0
2020-07-12,35,1222,ARAUCARIA,0.0,20.0
2020-07-12,259,12801,CURITIBA,14.0,331.0
2020-07-12,13,347,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-12,20,679,PIRAQUARA,1.0,33.0
2020-07-12,85,1120,CAMPO LARGO,1.0,17.0
2020-07-12,23,1475,SAO JOSE DOS PINHAIS,3.0,56.0
2020-07-13,76,1298,ARAUCARIA,2.0,22.0
2020-07-13,51,1171,CAMPO LARGO,1.0,18.0
2020-07-13,23,1028,COLOMBO,0.0,41.0
2020-07-13,608,22502,NUC,28.0,608.0
2020-07-13,18,841,FAZENDA RIO GRANDE,0.0,22.0
2020-07-13,22,222,ITAPERUCU,0.0,3.0
2020-07-13,38,1513,SAO JOSE DOS PINHAIS,4.0,60.0
2020-07-13,17,696,PIRAQUARA,1.0,34.0
2020-07-13,6,220,QUATRO BARRAS,0.0,7.0
2020-07-13,2,128,CAMPO MAGRO,0.0,3.0
2020-07-13,5,196,RIO BRANCO DO SUL,0.0,2.0
2020-07-13,11,480,ALMIRANTE TAMANDARE,0.0,8.0
2020-07-13,304,13105,CURITIBA,18.0,349.0
2020-07-13,15,362,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-13,20,1242,PINHAIS,2.0,27.0
2020-07-14,18,714,PIRAQUARA,0.0,34.0
2020-07-14,110,1138,COLOMBO,2.0,43.0
2020-07-14,750,13855,CURITIBA,22.0,371.0
2020-07-14,50,1221,CAMPO LARGO,0.0,18.0
2020-07-14,8,370,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-14,1164,23666,NUC,31.0,639.0
2020-07-14,14,855,FAZENDA RIO GRANDE,1.0,23.0
2020-07-14,5,225,QUATRO BARRAS,0.0,7.0
2020-07-14,82,1595,SAO JOSE DOS PINHAIS,2.0,62.0
2020-07-14,40,1282,PINHAIS,1.0,28.0
2020-07-14,1,223,ITAPERUCU,1.0,4.0
2020-07-14,41,1339,ARAUCARIA,0.0,22.0
2020-07-14,34,514,ALMIRANTE TAMANDARE,0.0,8.0
2020-07-14,1,129,CAMPO MAGRO,0.0,3.0
2020-07-14,10,206,RIO BRANCO DO SUL,2.0,4.0
2020-07-15,59,914,FAZENDA RIO GRANDE,0.0,23.0
2020-07-15,71,1410,ARAUCARIA,0.0,22.0
2020-07-15,29,543,ALMIRANTE TAMANDARE,0.0,8.0
2020-07-15,10,724,PIRAQUARA,1.0,35.0
2020-07-15,52,1273,CAMPO LARGO,1.0,19.0
2020-07-15,726,14581,CURITIBA,18.0,389.0
2020-07-15,28,1166,COLOMBO,1.0,44.0
2020-07-15,14,384,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-15,1151,24817,NUC,23.0,662.0
2020-07-15,47,1329,PINHAIS,0.0,28.0
2020-07-15,52,1647,SAO JOSE DOS PINHAIS,0.0,62.0
2020-07-15,29,252,ITAPERUCU,2.0,6.0
2020-07-15,10,216,RIO BRANCO DO SUL,0.0,4.0
2020-07-15,17,146,CAMPO MAGRO,0.0,3.0
2020-07-15,7,232,QUATRO BARRAS,0.0,7.0
2020-07-16,12,244,QUATRO BARRAS,2.0,9.0
2020-07-16,23,407,CAMPINA GRANDE DO SUL,0.0,12.0
2020-07-16,5,548,ALMIRANTE TAMANDARE,0.0,8.0
2020-07-16,48,1377,PINHAIS,1.0,29.0
2020-07-16,28,752,PIRAQUARA,0.0,35.0
2020-07-16,8,224,RIO BRANCO DO SUL,0.0,4.0
2020-07-16,33,1443,ARAUCARIA,0.0,22.0
2020-07-16,717,15298,CURITIBA,13.0,402.0
2020-07-16,32,284,ITAPERUCU,0.0,6.0
2020-07-16,41,1314,CAMPO LARGO,3.0,22.0
2020-07-16,44,1691,SAO JOSE DOS PINHAIS,1.0,63.0
2020-07-16,1065,25882,NUC,24.0,686.0
2020-07-16,48,962,FAZENDA RIO GRANDE,0.0,23.0
2020-07-16,23,1189,COLOMBO,3.0,47.0
2020-07-16,3,149,CAMPO MAGRO,1.0,4.0
2020-07-17,7,156,CAMPO MAGRO,0.0,4.0
2020-07-17,33,1476,ARAUCARIA,0.0,22.0
2020-07-17,9,416,CAMPINA GRANDE DO SUL,1.0,13.0
2020-07-17,7,251,QUATRO BARRAS,0.0,9.0
2020-07-17,27,779,PIRAQUARA,2.0,37.0
2020-07-17,29,577,ALMIRANTE TAMANDARE,1.0,9.0
2020-07-17,45,1359,CAMPO LARGO,1.0,23.0
2020-07-17,45,1007,FAZENDA RIO GRANDE,0.0,23.0
2020-07-17,70,1259,COLOMBO,4.0,51.0
2020-07-17,49,1740,SAO JOSE DOS PINHAIS,0.0,63.0
2020-07-17,1047,26929,NUC,25.0,711.0
2020-07-17,655,15953,CURITIBA,13.0,415.0
2020-07-17,18,242,RIO BRANCO DO SUL,1.0,5.0
2020-07-17,51,1428,PINHAIS,1.0,30.0
2020-07-17,2,286,ITAPERUCU,1.0,7.0
2020-07-18,4,255,QUATRO BARRAS,0.0,9.0
2020-07-18,31,1390,CAMPO LARGO,0.0,23.0
2020-07-18,698,27627,NUC,23.0,734.0
2020-07-18,28,270,RIO BRANCO DO SUL,1.0,6.0
2020-07-18,11,790,PIRAQUARA,0.0,37.0
2020-07-18,427,16380,CURITIBA,18.0,433.0
2020-07-18,44,1472,PINHAIS,1.0,31.0
2020-07-18,27,1503,ARAUCARIA,0.0,22.0
2020-07-18,14,1273,COLOMBO,0.0,51.0
2020-07-18,26,1033,FAZENDA RIO GRANDE,1.0,24.0
2020-07-18,8,424,CAMPINA GRANDE DO SUL,0.0,13.0
2020-07-18,19,305,ITAPERUCU,0.0,7.0
2020-07-18,20,597,ALMIRANTE TAMANDARE,0.0,9.0
2020-07-18,12,168,CAMPO MAGRO,0.0,4.0
2020-07-18,27,1767,SAO JOSE DOS PINHAIS,2.0,65.0
2020-07-19,4,428,CAMPINA GRANDE DO SUL,0.0,13.0
2020-07-19,12,317,ITAPERUCU,0.0,7.0
2020-07-19,145,16525,CURITIBA,21.0,454.0
2020-07-19,17,614,ALMIRANTE TAMANDARE,0.0,9.0
2020-07-19,1,271,RIO BRANCO DO SUL,0.0,6.0
2020-07-19,9,1776,SAO JOSE DOS PINHAIS,3.0,68.0
2020-07-19,329,27956,NUC,28.0,762.0
2020-07-19,33,1505,PINHAIS,0.0,31.0
2020-07-19,68,1458,CAMPO LARGO,2.0,25.0
2020-07-19,7,797,PIRAQUARA,1.0,38.0
2020-07-19,2,1505,ARAUCARIA,0.0,22.0
2020-07-19,12,267,QUATRO BARRAS,0.0,9.0
2020-07-19,0,168,CAMPO MAGRO,0.0,4.0
2020-07-19,6,1279,COLOMBO,1.0,52.0
2020-07-19,13,1046,FAZENDA RIO GRANDE,0.0,24.0
2020-07-20,28,456,CAMPINA GRANDE DO SUL,0.0,13.0
2020-07-20,17,1475,CAMPO LARGO,0.0,25.0
2020-07-20,31,1077,FAZENDA RIO GRANDE,0.0,24.0
2020-07-20,11,179,CAMPO MAGRO,0.0,4.0
2020-07-20,59,1564,PINHAIS,0.0,31.0
2020-07-20,43,1548,ARAUCARIA,1.0,23.0
2020-07-20,5,272,QUATRO BARRAS,0.0,9.0
2020-07-20,70,1349,COLOMBO,2.0,54.0
2020-07-20,16,287,RIO BRANCO DO SUL,0.0,6.0
2020-07-20,4,618,ALMIRANTE TAMANDARE,0.0,9.0
2020-07-20,2,319,ITAPERUCU,0.0,7.0
2020-07-20,65,1841,SAO JOSE DOS PINHAIS,1.0,69.0
2020-07-20,675,28631,NUC,22.0,784.0
2020-07-20,267,16792,CURITIBA,15.0,469.0
2020-07-20,57,854,PIRAQUARA,3.0,41.0
2020-07-21,782,17574,CURITIBA,14.0,483.0
2020-07-21,56,674,ALMIRANTE TAMANDARE,1.0,10.0
2020-07-21,48,1523,CAMPO LARGO,2.0,27.0
2020-07-21,105,1653,ARAUCARIA,0.0,23.0
2020-07-21,14,193,CAMPO MAGRO,0.0,4.0
2020-07-21,57,1898,SAO JOSE DOS PINHAIS,4.0,73.0
2020-07-21,15,471,CAMPINA GRANDE DO SUL,0.0,13.0
2020-07-21,31,885,PIRAQUARA,3.0,44.0
2020-07-21,18,1095,FAZENDA RIO GRANDE,2.0,26.0
2020-07-21,53,1617,PINHAIS,1.0,32.0
2020-07-21,71,1420,COLOMBO,1.0,55.0
2020-07-21,34,353,ITAPERUCU,0.0,7.0
2020-07-21,12,299,RIO BRANCO DO SUL,0.0,6.0
2020-07-21,22,294,QUATRO BARRAS,1.0,10.0
2020-07-21,1318,29949,NUC,29.0,813.0
2020-07-22,796,18370,CURITIBA,21.0,504.0
2020-07-22,7,301,QUATRO BARRAS,0.0,10.0
2020-07-22,38,1458,COLOMBO,4.0,59.0
2020-07-22,4,303,RIO BRANCO DO SUL,1.0,7.0
2020-07-22,48,1946,SAO JOSE DOS PINHAIS,1.0,74.0
2020-07-22,14,367,ITAPERUCU,0.0,7.0
2020-07-22,60,1677,PINHAIS,3.0,35.0
2020-07-22,33,1556,CAMPO LARGO,3.0,30.0
2020-07-22,16,487,CAMPINA GRANDE DO SUL,1.0,14.0
2020-07-22,18,1671,ARAUCARIA,1.0,24.0
2020-07-22,18,903,PIRAQUARA,1.0,45.0
2020-07-22,1149,31098,NUC,39.0,852.0
2020-07-22,8,201,CAMPO MAGRO,0.0,4.0
2020-07-22,32,706,ALMIRANTE TAMANDARE,1.0,11.0
2020-07-22,57,1152,FAZENDA RIO GRANDE,2.0,28.0
2020-07-23,39,1716,PINHAIS,1.0,36.0
2020-07-23,23,326,RIO BRANCO DO SUL,0.0,7.0
2020-07-23,22,925,PIRAQUARA,1.0,46.0
2020-07-23,20,507,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-23,72,2018,SAO JOSE DOS PINHAIS,0.0,74.0
2020-07-23,28,734,ALMIRANTE TAMANDARE,1.0,12.0
2020-07-23,72,1224,FAZENDA RIO GRANDE,1.0,29.0
2020-07-23,13,380,ITAPERUCU,0.0,7.0
2020-07-23,44,1502,COLOMBO,2.0,61.0
2020-07-23,570,18940,CURITIBA,11.0,515.0
2020-07-23,15,216,CAMPO MAGRO,0.0,4.0
2020-07-23,2,303,QUATRO BARRAS,0.0,10.0
2020-07-23,66,1737,ARAUCARIA,0.0,24.0
2020-07-23,54,1610,CAMPO LARGO,1.0,31.0
2020-07-23,1040,32138,NUC,18.0,870.0
2020-07-24,13,229,CAMPO MAGRO,0.0,4.0
2020-07-24,44,778,ALMIRANTE TAMANDARE,0.0,12.0
2020-07-24,39,1263,FAZENDA RIO GRANDE,0.0,29.0
2020-07-24,42,1758,PINHAIS,2.0,38.0
2020-07-24,12,338,RIO BRANCO DO SUL,0.0,7.0
2020-07-24,6,931,PIRAQUARA,0.0,46.0
2020-07-24,42,1652,CAMPO LARGO,0.0,31.0
2020-07-24,1029,33167,NUC,21.0,891.0
2020-07-24,37,2055,SAO JOSE DOS PINHAIS,3.0,77.0
2020-07-24,29,1766,ARAUCARIA,1.0,25.0
2020-07-24,650,19590,CURITIBA,14.0,529.0
2020-07-24,7,310,QUATRO BARRAS,0.0,10.0
2020-07-24,57,1559,COLOMBO,1.0,62.0
2020-07-24,27,407,ITAPERUCU,0.0,7.0
2020-07-24,24,531,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-25,13,2068,SAO JOSE DOS PINHAIS,0.0,77.0
2020-07-25,15,546,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-25,35,1793,PINHAIS,2.0,40.0
2020-07-25,4,314,QUATRO BARRAS,0.0,10.0
2020-07-25,43,1809,ARAUCARIA,0.0,25.0
2020-07-25,24,1287,FAZENDA RIO GRANDE,2.0,31.0
2020-07-25,17,948,PIRAQUARA,0.0,46.0
2020-07-25,1,339,RIO BRANCO DO SUL,1.0,8.0
2020-07-25,42,449,ITAPERUCU,0.0,7.0
2020-07-25,19,1671,CAMPO LARGO,1.0,32.0
2020-07-25,476,20066,CURITIBA,8.0,537.0
2020-07-25,737,33904,NUC,14.0,905.0
2020-07-25,19,1578,COLOMBO,0.0,62.0
2020-07-25,10,239,CAMPO MAGRO,0.0,4.0
2020-07-25,19,797,ALMIRANTE TAMANDARE,0.0,12.0
2020-07-26,8,956,PIRAQUARA,1.0,47.0
2020-07-26,3,242,CAMPO MAGRO,0.0,4.0
2020-07-26,11,557,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-26,426,34330,NUC,27.0,932.0
2020-07-26,0,314,QUATRO BARRAS,0.0,10.0
2020-07-26,47,2115,SAO JOSE DOS PINHAIS,2.0,79.0
2020-07-26,53,1862,ARAUCARIA,1.0,26.0
2020-07-26,10,1803,PINHAIS,3.0,43.0
2020-07-26,23,1601,COLOMBO,2.0,64.0
2020-07-26,16,355,RIO BRANCO DO SUL,0.0,8.0
2020-07-26,14,1301,FAZENDA RIO GRANDE,2.0,33.0
2020-07-26,13,810,ALMIRANTE TAMANDARE,0.0,12.0
2020-07-26,3,452,ITAPERUCU,0.0,7.0
2020-07-26,4,1675,CAMPO LARGO,0.0,32.0
2020-07-26,221,20287,CURITIBA,16.0,553.0
2020-07-27,41,1716,CAMPO LARGO,1.0,33.0
2020-07-27,23,979,PIRAQUARA,1.0,48.0
2020-07-27,50,1351,FAZENDA RIO GRANDE,2.0,35.0
2020-07-27,44,1847,PINHAIS,1.0,44.0
2020-07-27,25,835,ALMIRANTE TAMANDARE,0.0,12.0
2020-07-27,35,487,ITAPERUCU,0.0,7.0
2020-07-27,110,1711,COLOMBO,0.0,64.0
2020-07-27,989,35319,NUC,31.0,963.0
2020-07-27,3,245,CAMPO MAGRO,0.0,4.0
2020-07-27,441,20728,CURITIBA,22.0,575.0
2020-07-27,25,380,RIO BRANCO DO SUL,0.0,8.0
2020-07-27,68,2183,SAO JOSE DOS PINHAIS,4.0,83.0
2020-07-27,7,321,QUATRO BARRAS,0.0,10.0
2020-07-27,17,574,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-27,100,1962,ARAUCARIA,0.0,26.0
2020-07-28,659,35978,NUC,37.0,1000.0
2020-07-28,29,1745,CAMPO LARGO,0.0,33.0
2020-07-28,23,1870,PINHAIS,0.0,44.0
2020-07-28,4,249,CAMPO MAGRO,0.0,4.0
2020-07-28,10,497,ITAPERUCU,0.0,7.0
2020-07-28,83,2266,SAO JOSE DOS PINHAIS,1.0,84.0
2020-07-28,45,2007,ARAUCARIA,0.0,26.0
2020-07-28,8,329,QUATRO BARRAS,0.0,10.0
2020-07-28,11,990,PIRAQUARA,2.0,50.0
2020-07-28,382,21110,CURITIBA,26.0,601.0
2020-07-28,8,843,ALMIRANTE TAMANDARE,1.0,13.0
2020-07-28,8,1359,FAZENDA RIO GRANDE,3.0,38.0
2020-07-28,22,1733,COLOMBO,3.0,67.0
2020-07-28,12,586,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-28,14,394,RIO BRANCO DO SUL,1.0,9.0
2020-07-29,3,252,CAMPO MAGRO,0.0,4.0
2020-07-29,19,516,ITAPERUCU,0.0,7.0
2020-07-29,12,1371,FAZENDA RIO GRANDE,1.0,39.0
2020-07-29,30,1775,CAMPO LARGO,0.0,33.0
2020-07-29,37,2044,ARAUCARIA,1.0,27.0
2020-07-29,613,21723,CURITIBA,16.0,617.0
2020-07-29,14,600,CAMPINA GRANDE DO SUL,0.0,14.0
2020-07-29,14,408,RIO BRANCO DO SUL,0.0,9.0
2020-07-29,880,36858,NUC,25.0,1025.0
2020-07-29,14,1884,PINHAIS,1.0,45.0
2020-07-29,23,1013,PIRAQUARA,1.0,51.0
2020-07-29,45,1778,COLOMBO,2.0,69.0
2020-07-29,6,849,ALMIRANTE TAMANDARE,0.0,13.0
2020-07-29,44,2310,SAO JOSE DOS PINHAIS,3.0,87.0
2020-07-29,6,335,QUATRO BARRAS,0.0,10.0
2020-07-30,2,254,CAMPO MAGRO,1.0,5.0
2020-07-30,41,1054,PIRAQUARA,0.0,51.0
2020-07-30,29,878,ALMIRANTE TAMANDARE,0.0,13.0
2020-07-30,2015,38873,NUC,30.0,1055.0
2020-07-30,51,1829,COLOMBO,0.0,69.0
2020-07-30,1580,23303,CURITIBA,22.0,639.0
2020-07-30,38,1922,PINHAIS,0.0,45.0
2020-07-30,24,1395,FAZENDA RIO GRANDE,3.0,42.0
2020-07-30,106,2416,SAO JOSE DOS PINHAIS,1.0,88.0
2020-07-30,12,528,ITAPERUCU,0.0,7.0
2020-07-30,13,1788,CAMPO LARGO,0.0,33.0
2020-07-30,40,448,RIO BRANCO DO SUL,1.0,10.0
2020-07-30,49,2093,ARAUCARIA,1.0,28.0
2020-07-30,24,624,CAMPINA GRANDE DO SUL,1.0,15.0
2020-07-30,6,341,QUATRO BARRAS,0.0,10.0
2020-07-31,28,2121,ARAUCARIA,0.0,28.0
2020-07-31,35,1823,CAMPO LARGO,3.0,36.0
2020-07-31,38,1092,PIRAQUARA,1.0,52.0
2020-07-31,24,278,CAMPO MAGRO,0.0,5.0
2020-07-31,72,1467,FAZENDA RIO GRANDE,1.0,43.0
2020-07-31,698,24001,CURITIBA,20.0,659.0
2020-07-31,19,547,ITAPERUCU,0.0,7.0
2020-07-31,31,1860,COLOMBO,2.0,71.0
2020-07-31,13,461,RIO BRANCO DO SUL,0.0,10.0
2020-07-31,1171,40044,NUC,34.0,1089.0
2020-07-31,8,349,QUATRO BARRAS,0.0,10.0
2020-07-31,36,1958,PINHAIS,2.0,47.0
2020-07-31,103,2519,SAO JOSE DOS PINHAIS,4.0,92.0
2020-07-31,45,923,ALMIRANTE TAMANDARE,1.0,14.0
2020-07-31,21,645,CAMPINA GRANDE DO SUL,0.0,15.0
2020-08-01,24,485,RIO BRANCO DO SUL,0.0,10.0
2020-08-01,4,353,QUATRO BARRAS,0.0,10.0
2020-08-01,8,286,CAMPO MAGRO,0.0,5.0
2020-08-01,44,1904,COLOMBO,2.0,73.0
2020-08-01,29,1987,PINHAIS,1.0,48.0
2020-08-01,629,40673,NUC,32.0,1121.0
2020-08-01,29,576,ITAPERUCU,0.0,7.0
2020-08-01,10,1102,PIRAQUARA,1.0,53.0
2020-08-01,44,2563,SAO JOSE DOS PINHAIS,3.0,95.0
2020-08-01,25,1492,FAZENDA RIO GRANDE,1.0,44.0
2020-08-01,231,24232,CURITIBA,23.0,682.0
2020-08-01,31,1854,CAMPO LARGO,0.0,36.0
2020-08-01,29,952,ALMIRANTE TAMANDARE,1.0,15.0
2020-08-01,14,659,CAMPINA GRANDE DO SUL,0.0,15.0
2020-08-01,107,2228,ARAUCARIA,0.0,28.0
2020-08-02,40,1944,COLOMBO,2.0,75.0
2020-08-02,1,660,CAMPINA GRANDE DO SUL,0.0,15.0
2020-08-02,641,41314,NUC,34.0,1155.0
2020-08-02,19,1121,PIRAQUARA,0.0,53.0
2020-08-02,23,2010,PINHAIS,3.0,51.0
2020-08-02,6,491,RIO BRANCO DO SUL,0.0,10.0
2020-08-02,28,980,ALMIRANTE TAMANDARE,4.0,19.0
2020-08-02,16,592,ITAPERUCU,0.0,7.0
2020-08-02,4,357,QUATRO BARRAS,0.0,10.0
2020-08-02,4,290,CAMPO MAGRO,0.0,5.0
2020-08-02,21,1513,FAZENDA RIO GRANDE,0.0,44.0
2020-08-02,31,2259,ARAUCARIA,2.0,30.0
2020-08-02,44,1898,CAMPO LARGO,1.0,37.0
2020-08-02,386,24618,CURITIBA,18.0,700.0
2020-08-02,18,2581,SAO JOSE DOS PINHAIS,4.0,99.0
2020-08-03,437,25055,CURITIBA,29.0,729.0
2020-08-03,10,501,RIO BRANCO DO SUL,1.0,11.0
2020-08-03,935,42249,NUC,48.0,1203.0
2020-08-03,78,2337,ARAUCARIA,2.0,32.0
2020-08-03,2,292,CAMPO MAGRO,0.0,5.0
2020-08-03,64,2645,SAO JOSE DOS PINHAIS,4.0,103.0
2020-08-03,32,1012,ALMIRANTE TAMANDARE,4.0,23.0
2020-08-03,56,2000,COLOMBO,2.0,77.0
2020-08-03,10,367,QUATRO BARRAS,0.0,10.0
2020-08-03,44,1942,CAMPO LARGO,1.0,38.0
2020-08-03,38,1551,FAZENDA RIO GRANDE,3.0,47.0
2020-08-03,37,629,ITAPERUCU,0.0,7.0
2020-08-03,35,695,CAMPINA GRANDE DO SUL,2.0,17.0
2020-08-03,42,1163,PIRAQUARA,0.0,53.0
2020-08-03,50,2060,PINHAIS,0.0,51.0
2020-08-04,53,2113,PINHAIS,3.0,54.0
2020-08-04,40,2040,COLOMBO,1.0,78.0
